Amazon ID (ASIN),Filename,Image URL,Title,Author,Category ID,Category
159962124X,159962124X.jpg,http://ecx.images-amazon.com/images/I/61027BjiV2L.jpg,An American Family Cooks: From a Chocolate Cake You Will Never Forget to a Thanksgiving Everyone Can Master,Judith Choate,7,"Cookbooks, Food & Wine"
1922036846,1922036846.jpg,http://ecx.images-amazon.com/images/I/51cWVBd1-9L.jpg,Raw Can Cure Cancer: Highlights from a True Story,Janette Murray-Wakelin,7,"Cookbooks, Food & Wine"
085941986X,085941986X.jpg,http://ecx.images-amazon.com/images/I/618N8A5VtmL.jpg,Walkerswood Caribbean Kitchen,Virginia Burke,7,"Cookbooks, Food & Wine"
071817996X,071817996X.jpg,http://ecx.images-amazon.com/images/I/51CW0GryHhL.jpg,A Year in 120 Recipes,Jack Monroe,7,"Cookbooks, Food & Wine"
811860698,0811860698.jpg,http://ecx.images-amazon.com/images/I/51q9pZmRBXL.jpg,"Heirloom Beans: Great Recipes for Dips and Spreads, Soups and Stews, Salads and Salsas, and Much More from Rancho Gordo",Steve Sando,7,"Cookbooks, Food & Wine"
446550302,0446550302.jpg,http://ecx.images-amazon.com/images/I/41jeohotvgL.jpg,101 Things I Learned in Culinary School,Louis Eguaras,7,"Cookbooks, Food & Wine"
160414825X,160414825X.jpg,http://ecx.images-amazon.com/images/I/519Zi6DENrL.jpg,My Grandma's Forgotten Recipes - A Russian Jewish Holiday Cookbook,Irina Tseger,7,"Cookbooks, Food & Wine"
1572841885,1572841885.jpg,http://ecx.images-amazon.com/images/I/51lp5Dv9cyL.jpg,"Jewish Cooking for All Seasons: Fresh, Flavorful Recipes for Holidays and Every Day",Laura Frankel,7,"Cookbooks, Food & Wine"
983998043,0983998043.jpg,http://ecx.images-amazon.com/images/I/51K3IbXVxUL.jpg,The Art of the Shim: Low-Alcohol Cocktails to Keep You Level,Dinah Sanders,7,"Cookbooks, Food & Wine"
B002FL5HTG,B002FL5HTG.jpg,http://ecx.images-amazon.com/images/I/51H%2BdWO26EL.jpg,A Ghostly Good Time: The Family Halloween Handbook,Editors of Woman's Day Special Interest Publications,7,"Cookbooks, Food & Wine"
1449450881,1449450881.jpg,http://ecx.images-amazon.com/images/I/51TPr6VB5XL.jpg,"Preserving the Japanese Way: Traditions of Salting, Fermenting, and Pickling for the Modern Kitchen",Nancy Singleton Hachisu,7,"Cookbooks, Food & Wine"
393037266,0393037266.jpg,http://ecx.images-amazon.com/images/I/51BNVgFFy1L.jpg,The Care and Feeding of Sailing Crew,Lin Pardey,7,"Cookbooks, Food & Wine"
1250026679,1250026679.jpg,http://ecx.images-amazon.com/images/I/51LlKrY2EFL.jpg,"Small, Sweet, and Italian: Tiny, Tasty Treats from Sweet Maria's Bakery",Maria Bruscino Sanchez,7,"Cookbooks, Food & Wine"
764567101,0764567101.jpg,http://ecx.images-amazon.com/images/I/517Osvc%2BooL.jpg,A Taste of Heritage: The New African American Cuisine,Toni Tipton-Martin,7,"Cookbooks, Food & Wine"
819575690,0819575690.jpg,http://ecx.images-amazon.com/images/I/61z6RnY8KWL.jpg,Maple Sugaring: Keeping It Real in New England (Garnet Books),David K. Leff,7,"Cookbooks, Food & Wine"
1502741318,1502741318.jpg,http://ecx.images-amazon.com/images/I/51RBZ0QCZ1L.jpg,Getting Started with the DASH Diet: DASH Diet Weight Loss Solution (Dash Diet Cookbook),Gordon Rock,7,"Cookbooks, Food & Wine"
1579654150,1579654150.jpg,http://ecx.images-amazon.com/images/I/51FMlL0SvDL.jpg,The Frankies Spuntino Kitchen Companion & Cooking Manual,"Frank^Castronovo, Frank^Meehan, Peter Falcinelli",7,"Cookbooks, Food & Wine"
030745195X,030745195X.jpg,http://ecx.images-amazon.com/images/I/51BEunoNfeL.jpg,Momofuku,David Chang,7,"Cookbooks, Food & Wine"
1400050340,1400050340.jpg,http://ecx.images-amazon.com/images/I/51DM0A42E4L.jpg,Cheese: A Connoisseur's Guide to the World's Best,Max McCalman,7,"Cookbooks, Food & Wine"
910627800,0910627800.jpg,http://ecx.images-amazon.com/images/I/51%2B2RaDRzdL.jpg,How to Open a Financially Successful Pizza & Sub Restaurant,Shri L Henkel,7,"Cookbooks, Food & Wine"
157324421X,157324421X.jpg,http://ecx.images-amazon.com/images/I/51paHDFvtqL.jpg,"Herbal Kitchen, The: 50 Easy-to-Find Herbs and Over 250 Recipes to Bring Lasting Health to You and Your Family",Kami McBride,7,"Cookbooks, Food & Wine"
679824405,0679824405.jpg,http://ecx.images-amazon.com/images/I/71HMG531Q2L.gif,The Tea Party Book,Lucille Recht Penner,7,"Cookbooks, Food & Wine"
1618371436,1618371436.jpg,http://ecx.images-amazon.com/images/I/51oBpms9lbL.jpg,Holiday Cheer: Recipes and Decorating Ideas for Your Best Christmas Ever,Country Living,7,"Cookbooks, Food & Wine"
1616287322,1616287322.jpg,http://ecx.images-amazon.com/images/I/61KZlv07XHL.jpg,Pizza Night (Williams-Sonoma),Kate McMillan,7,"Cookbooks, Food & Wine"
145213524X,145213524X.jpg,http://ecx.images-amazon.com/images/I/51WNN1T60CL.jpg,Beer Bites: Tasty Recipes and Perfect Pairings for Brew Lovers,Christian DeBenedetti,7,"Cookbooks, Food & Wine"
307716627,0307716627.jpg,http://ecx.images-amazon.com/images/I/51Mbt9eHHUL.jpg,"The Butcher's Guide to Well-Raised Meat: How to Buy, Cut, and Cook Great Beef, Lamb, Pork, Poultry, and More",Joshua Applestone,7,"Cookbooks, Food & Wine"
520273265,0520273265.jpg,http://ecx.images-amazon.com/images/I/516fgtHmWVL.jpg,Barolo and Barbaresco: The King and Queen of Italian Wine,Kerin O'Keefe,7,"Cookbooks, Food & Wine"
1592336779,1592336779.jpg,http://ecx.images-amazon.com/images/I/51VCty6L74L.jpg,Thriving with Diabetes: Learn How to Take Charge of Your Body to Balance Your Sugars and Improve Your Lifelong Health - Featuring a 4-Step Plan for Long-Lasting Success!,Paul Rosman,7,"Cookbooks, Food & Wine"
1594203083,1594203083.jpg,http://ecx.images-amazon.com/images/I/5170jujfMoL.jpg,Food Rules: An Eater's Manual,Michael Pollan,7,"Cookbooks, Food & Wine"
195305426,0195305426.jpg,http://ecx.images-amazon.com/images/I/51Sd5MBMftL.jpg,Beer: Tap into the Art and Science of Brewing,Charles Bamforth,7,"Cookbooks, Food & Wine"
1595347518,1595347518.jpg,http://ecx.images-amazon.com/images/I/6168ZspdYWL.jpg,Enchiladas: Aztec to Tex-Mex,Cappy Lawton,7,"Cookbooks, Food & Wine"
848743679,0848743679.jpg,http://ecx.images-amazon.com/images/I/61Zb2QayVVL.jpg,"Southern Living A Southern Gentleman's Kitchen: Adventures in Cooking, Eating, and Living in the New South",Matt Moore,7,"Cookbooks, Food & Wine"
1599184435,1599184435.jpg,http://ecx.images-amazon.com/images/I/51-0j1hkR7L.jpg,"Start Your Own Restaurant and More: Pizzeria, Cofeehouse, Deli, Bakery, Catering Business (StartUp Series)",Entrepreneur Press,7,"Cookbooks, Food & Wine"
470449918,0470449918.jpg,http://ecx.images-amazon.com/images/I/517OrT3uvyL.jpg,Golden Retrievers for Dummies,Nona Kilgore Bauer,7,"Cookbooks, Food & Wine"
B0087PQGEY,B0087PQGEY.jpg,http://ecx.images-amazon.com/images/I/51cnxbogbrL.jpg,American Indian Cooking: Recipes from the Southwest: 1st (First) Edition,"Jenean Thomson (Illustrator), Ann Woodin (Foreword by) Carolyn Niethammer",7,"Cookbooks, Food & Wine"
1594631328,1594631328.jpg,http://ecx.images-amazon.com/images/I/4177MUapjLL.jpg,Stir: My Broken Brain and the Meals That Brought Me Home,Jessica Fechtor,7,"Cookbooks, Food & Wine"
B00XVC8INA,B00XVC8INA.jpg,http://ecx.images-amazon.com/images/I/41Ac8gtDTpL.jpg,Rice Recipes: Most Amazing Rice Recipes Ever Offered! (Gourmet - Healthy - Nutrition - Cooking By Ingredient - Healthy Living - Rice & Grains),Vanessa Lane,7,"Cookbooks, Food & Wine"
145212485X,145212485X.jpg,http://ecx.images-amazon.com/images/I/61ncfJV96GL.jpg,Southern Soups & Stews: More Than 75 Recipes from Burgoo and Gumbo to Etouffée and Fricassee,Nancie McDermott,7,"Cookbooks, Food & Wine"
1550175556,1550175556.jpg,http://ecx.images-amazon.com/images/I/51zUi1kKU7L.jpg,Sea Salt: Recipes from the West Coast Galley,Alison Malone Eathorne,7,"Cookbooks, Food & Wine"
1572841869,1572841869.jpg,http://ecx.images-amazon.com/images/I/51GwTLBScjL.jpg,Sweet Mornings: 125 Sweet and Savory Breakfast and Brunch Recipes,Patty Pinner,7,"Cookbooks, Food & Wine"
870041339,0870041339.jpg,http://ecx.images-amazon.com/images/I/51iZFq79xmL.jpg,Old-Fashioned Dutch Oven Cookbook,Don Holm,7,"Cookbooks, Food & Wine"
415800250,0415800250.jpg,http://ecx.images-amazon.com/images/I/51y%2BhiRdczL.jpg,"Coffee Culture: Local Experiences, Global Connections (Routledge Series for Creative Teaching and Learning in Anthropology)",Catherine M. Tucker,7,"Cookbooks, Food & Wine"
882662260,0882662260.jpg,http://ecx.images-amazon.com/images/I/51WU%2BEVIjTL.jpg,Making Maple Syrup: Storey's Country Wisdom Bulletin A-51,Noel Perrin,7,"Cookbooks, Food & Wine"
160433097X,160433097X.jpg,http://ecx.images-amazon.com/images/I/619TEXhUiwL.jpg,The Meatball Cookbook Bible: Foods from Soups to Desserts-500 Recipes That Make the World Go Round,Ellen Brown,7,"Cookbooks, Food & Wine"
684862727,0684862727.jpg,http://ecx.images-amazon.com/images/I/51FK4QP58XL.jpg,Dancing Shrimp: Favorite Thai Recipes for Seafood,Kasma Loha-unchit,7,"Cookbooks, Food & Wine"
762745142,0762745142.jpg,http://ecx.images-amazon.com/images/I/51z4lLyncrL.jpg,Boston Chef's Table: The Best In Contemporary Cuisine,Clara Silverstein,7,"Cookbooks, Food & Wine"
520270185,0520270185.jpg,http://ecx.images-amazon.com/images/I/51PHQ6AdHcL.jpg,The Life of Cheese: Crafting Food and Value in America (California Studies in Food and Culture),Heather Paxson,7,"Cookbooks, Food & Wine"
1484188500,1484188500.jpg,http://ecx.images-amazon.com/images/I/51PgkfpgWIL.jpg,Waffle Recipes: Wonderful Waffles and Syrups Cookbook,Katherine L Hupp,7,"Cookbooks, Food & Wine"
1480174408,1480174408.jpg,http://ecx.images-amazon.com/images/I/31mPDNXu8WL.jpg,How To Make Whiskey: A Step-by-Step Guide to Making Whiskey,Bryan A Davis,7,"Cookbooks, Food & Wine"
1616086270,1616086270.jpg,http://ecx.images-amazon.com/images/I/61ro5wC0QRL.jpg,Rawmazing: Over 130 Simple Raw Recipes for Radiant Health,Susan Powers,7,"Cookbooks, Food & Wine"
345530527,0345530527.jpg,http://ecx.images-amazon.com/images/I/51-HWYAzKiL.jpg,Classico e Moderno: Essential Italian Cooking,Michael White,7,"Cookbooks, Food & Wine"
1742573770,1742573770.jpg,http://ecx.images-amazon.com/images/I/41WjhTWqO5L.jpg,Tea Time (Funky Chunky Series),Jackie Brooks,7,"Cookbooks, Food & Wine"
1612810853,1612810853.jpg,http://ecx.images-amazon.com/images/I/61eOqW7OWvL.jpg,101 Breakfast & Brunch Recipes (101 Cookbook Collection),Gooseberry Patch,7,"Cookbooks, Food & Wine"
962343064,0962343064.jpg,http://ecx.images-amazon.com/images/I/51DLseif2lL.jpg,Outdoor Wok Cuisine: Traditional Chinese Recipes Adapted for Outdoor Cooking,Brenda Kulibert,7,"Cookbooks, Food & Wine"
393062228,0393062228.jpg,http://ecx.images-amazon.com/images/I/41-f1pyRn-L.jpg,Revolutionary Chinese Cookbook: Recipes from Hunan Province,Fuchsia Dunlop,7,"Cookbooks, Food & Wine"
1454910194,1454910194.jpg,http://ecx.images-amazon.com/images/I/519ikahIKjL.jpg,The Afternoon Tea Collection,Pamela Clark,7,"Cookbooks, Food & Wine"
618711945,0618711945.jpg,http://ecx.images-amazon.com/images/I/51APxnT7sxL.jpg,The Good Egg: More than 200 Fresh Approaches from Breakfast to Dessert,Marie Simmons,7,"Cookbooks, Food & Wine"
696004259,0696004259.jpg,http://ecx.images-amazon.com/images/I/61eJZZuijxL.jpg,Better Homes and Gardens Embroidery,Gerald KNOX,7,"Cookbooks, Food & Wine"
764342185,0764342185.jpg,http://ecx.images-amazon.com/images/I/5131DdcrykL.jpg,Dutch Oven: Cast-Iron Cooking over an Open Fire,Carsten Bothe,7,"Cookbooks, Food & Wine"
778802191,0778802191.jpg,http://ecx.images-amazon.com/images/I/51zglKFqitL.jpg,The Entertaining Encyclopedia: Essential Tips for Hosting the Perfect Party,Denise Vivaldo,7,"Cookbooks, Food & Wine"
8489675813,8489675813.jpg,http://ecx.images-amazon.com/images/I/51mXMV5bLZL.jpg,Salsas Para Fondue (Spanish Edition),Cornelia Adam,7,"Cookbooks, Food & Wine"
1557884862,1557884862.jpg,http://ecx.images-amazon.com/images/I/51z5ef96mgL.jpg,Harumi's Japanese Cooking: More than 75 Authentic and Contemporary Recipes from Japan's Most Popular Cooking Expert,Harumi Kurihara,7,"Cookbooks, Food & Wine"
1517410959,1517410959.jpg,http://ecx.images-amazon.com/images/I/51cd2yRHaJL.jpg,"DIY Protein Bars: 55 Simple & Tasty Homemade Protein Bar Recipes for Weight Loss, and Build Muscles to Replace a Properly Balanced Meal (Protein Bars, DIY Protein Bars, protein bars at home)",Maria Garcia,7,"Cookbooks, Food & Wine"
1580089801,1580089801.jpg,http://ecx.images-amazon.com/images/I/51rUaG69wLL.jpg,Mrs. Rowe's Little Book of Southern Pies,Mollie Cox Bryan,7,"Cookbooks, Food & Wine"
1480042234,1480042234.jpg,http://ecx.images-amazon.com/images/I/51jq5LuOBhL.jpg,American Traditions: 30 Great Recipes for Your Thanksgiving Leftovers (Volume 3),Stephanie D Berg,7,"Cookbooks, Food & Wine"
930809033,0930809033.jpg,http://ecx.images-amazon.com/images/I/5110PC5TARL.jpg,Tasty Taters,Judith Bosley,7,"Cookbooks, Food & Wine"
1770855866,1770855866.jpg,http://ecx.images-amazon.com/images/I/61faHPs-UrL.jpg,"Dehydrating at Home: Getting the Best from Your Dehydrator, from Fruit Leather to Meat Jerkies",Michelle Keogh,7,"Cookbooks, Food & Wine"
762415541,0762415541.jpg,http://ecx.images-amazon.com/images/I/51E55YHYY6L.jpg,City Tavern Baking and Dessert Cookbook: 200 Years of Authentic American Recipes From Martha Washington's Chocolate Mousse Cake to Thomas Jefferson's Sweet Potato Biscuits,Walter Staib,7,"Cookbooks, Food & Wine"
1878718762,1878718762.jpg,http://ecx.images-amazon.com/images/I/51Q5AD1EEKL.jpg,Feasts of Life: Recipes from Nana's Wooden Spoon,Jim Vlaun,7,"Cookbooks, Food & Wine"
740718738,0740718738.jpg,http://ecx.images-amazon.com/images/I/51SXFPBHXWL.jpg,Mary Engelbreit's Tiny Teeny Halloweeny Treasury,Patrick Regan,7,"Cookbooks, Food & Wine"
1592337082,1592337082.jpg,http://ecx.images-amazon.com/images/I/51j7OqOX29L.jpg,Raw Organic Goodness,Megan May,7,"Cookbooks, Food & Wine"
62252550,0062252550.jpg,http://ecx.images-amazon.com/images/I/51SycnmJpkL.jpg,"100 Days of Real Food: How We Did It, What We Learned, and 100 Easy, Wholesome Recipes Your Family Will Love",Lisa Leake,7,"Cookbooks, Food & Wine"
1551924617,1551924617.jpg,http://ecx.images-amazon.com/images/I/51YQSB5PDGL.jpg,"Simple Pleasures from Our Maritime Kitchens: Anecdotes, History, and Recipes",Julie V. Watson,7,"Cookbooks, Food & Wine"
9774249275,9774249275.jpg,http://ecx.images-amazon.com/images/I/61snKYLBbBL.jpg,My Egyptian Grandmother's Kitchen: Traditional Dishes Sweet and Savory,Magda Mehdawy,7,"Cookbooks, Food & Wine"
1508674787,1508674787.jpg,http://ecx.images-amazon.com/images/I/51jYKJ%2BcfFL.jpg,"365  Pressure Cooker Recipes: Pressure Cooker Meals, Pressure Cooker Recipes, Pressure Cooker Recipes for Electric Pressure Cookers, Quick and Easy Recipes",Julianna Sweeney,7,"Cookbooks, Food & Wine"
B001SR8JPC,B001SR8JPC.jpg,http://ecx.images-amazon.com/images/I/51ZDnozWiKL.jpg,"A Cancer Battle Plan: Six Strategies for Beating Cancer from a Recovered ""Hopeless Case"" [CANCER BATTLE PLAN]",,7,"Cookbooks, Food & Wine"
1580085792,1580085792.jpg,http://ecx.images-amazon.com/images/I/51cym7vLReL.jpg,Mycelium Running: How Mushrooms Can Help Save the World,Paul Stamets,7,"Cookbooks, Food & Wine"
1891400614,1891400614.jpg,http://ecx.images-amazon.com/images/I/51i4FIalFNL.jpg,Frozen Assets: How to Cook for a Day and Eat for a Month,Deborah Taylor-Hough,7,"Cookbooks, Food & Wine"
881505811,0881505811.jpg,http://ecx.images-amazon.com/images/I/61X9UFq67kL.jpg,The King Arthur Flour Baker's Companion: The All-Purpose Baking Cookbook A James Beard Award Winner (King Arthur Flour Cookbooks),King Arthur Flour,7,"Cookbooks, Food & Wine"
760345600,0760345600.jpg,http://ecx.images-amazon.com/images/I/51hsTLaCkEL.jpg,"Pizza, A Slice of American History",Liz Barrett,7,"Cookbooks, Food & Wine"
781812038,0781812038.jpg,http://ecx.images-amazon.com/images/I/51LlfRvIxUL.jpg,The Best of Croatian Cooking,Liliana Pavicic,7,"Cookbooks, Food & Wine"
446691410,0446691410.jpg,http://ecx.images-amazon.com/images/I/51kLzkg1oQL.jpg,"Reversing Diabetes Cookbook: More Than 200 Delicious, Healthy Recipes",Julian Whitaker,7,"Cookbooks, Food & Wine"
738217328,0738217328.jpg,http://ecx.images-amazon.com/images/I/51-IDNSbxYL.jpg,"Roberto's New Vegan Cooking: 125 Easy, Delicious, Real Food Recipes",Roberto Martin,7,"Cookbooks, Food & Wine"
1496136055,1496136055.jpg,http://ecx.images-amazon.com/images/I/51O2Y4stG6L.jpg,The Flexible Dieting Cookbook: 160 Delicious High Protein Recipes for Building Healthy Lean Muscle & Shredding Fat,Scott James,7,"Cookbooks, Food & Wine"
1515364208,1515364208.jpg,http://ecx.images-amazon.com/images/I/514UFWbrPSL.jpg,"Electric Pressure Cooker:  225 Quick, One Pot, Pressure Cooker Recipes",Ashley Peters,7,"Cookbooks, Food & Wine"
671880233,0671880233.jpg,http://ecx.images-amazon.com/images/I/61JH2SB9EYL.jpg,Ultimate Bread Machine Cookbook,Tom Lacalamita,7,"Cookbooks, Food & Wine"
1419680609,1419680609.jpg,http://ecx.images-amazon.com/images/I/41BL4WmLV7L.jpg,"Chalet Suisse: Fondue, Veal and More",Dietmar Schluter,7,"Cookbooks, Food & Wine"
1499167210,1499167210.jpg,http://ecx.images-amazon.com/images/I/516lpTAuoEL.jpg,"Definitive Low Carb - Easy Desserts: Ultimate low carb cookbook for a low carb diet and low carb lifestyle. Sugar free, wheat-free and natural",Definitive Low Carb,7,"Cookbooks, Food & Wine"
880016515,0880016515.jpg,http://ecx.images-amazon.com/images/I/51gc92OGniL.jpg,The Book Of Yogurt,Sonia Uvezian,7,"Cookbooks, Food & Wine"
B00CF6FWY6,B00CF6FWY6.jpg,http://ecx.images-amazon.com/images/I/51r7Thh8rpL.jpg,"Gordon's Great Escape Southeast Asia: 100 of my favourite Southeast Asian recipes: 100 Recipes Inspired by Asia by Ramsay, Gordon (2011)",,7,"Cookbooks, Food & Wine"
470928654,0470928654.jpg,http://ecx.images-amazon.com/images/I/41AUlvNz2nL.jpg,Baking and Pastry: Mastering the Art and Craft,The Culinary Institute of America (CIA),7,"Cookbooks, Food & Wine"
158479674X,158479674X.jpg,http://ecx.images-amazon.com/images/I/515L291209L.jpg,"Simple Stunning Parties at Home: Recipes, Ideas, and Inspirations for Creative Entertaining",Karen Bussen,7,"Cookbooks, Food & Wine"
146369072X,146369072X.jpg,http://ecx.images-amazon.com/images/I/5137Dwu-qdL.jpg,One Bowl: Simple Healthy Recipes for One,Stephanie Bostic,7,"Cookbooks, Food & Wine"
1581822235,1581822235.jpg,http://ecx.images-amazon.com/images/I/517JSNTF7YL.jpg,"Cooking With Less Iron: Easy-To-Prepare, Reasonably Priced Meals That Reduce the Amount of Iron in Your Diet",Richard A. Passwater,7,"Cookbooks, Food & Wine"
754823598,0754823598.jpg,http://ecx.images-amazon.com/images/I/51c75lv3uoL.jpg,500 Wok Recipes: Sensational Stir-Fries from Around the World,Jenni Fleetwood,7,"Cookbooks, Food & Wine"
1592337341,1592337341.jpg,http://ecx.images-amazon.com/images/I/61-UPrT-MdL.jpg,"Cannabis Cocktails, Mocktails, and Tonics: The Art of Spirited Drinks and Buzz-Worthy Libations",Warren Bobrow,7,"Cookbooks, Food & Wine"
1556436432,1556436432.jpg,http://ecx.images-amazon.com/images/I/51UP-D0PIhL.jpg,"Modern-Day Macrobiotics: Transform Your Diet and Feed Your Mind, Body and Spirit",Simon Brown,7,"Cookbooks, Food & Wine"
144054350X,144054350X.jpg,http://ecx.images-amazon.com/images/I/61jRnph3DkL.jpg,"The Everything Kosher Slow Cooker Cookbook: Includes Chicken Soup with Lukshen Noodles, Apple-Mustard Beef Brisket, Sweet and Spicy Pulled Chicken, ... Pudding with Caramel Sauce and hundreds more!",Dena G. Price,7,"Cookbooks, Food & Wine"
804186170,0804186170.jpg,http://ecx.images-amazon.com/images/I/617AqoGunrL.jpg,The Hot Bread Kitchen Cookbook: Artisanal Baking from Around the World,Jessamyn Waldman Rodriguez,7,"Cookbooks, Food & Wine"
1770500235,1770500235.jpg,http://ecx.images-amazon.com/images/I/51ToDb0QLGL.jpg,Bal's Quick and Healthy Indian,Bal Arneson,7,"Cookbooks, Food & Wine"
8124303460,8124303460.jpg,http://ecx.images-amazon.com/images/I/515T3c9JzBL.jpg,Wonderful Microwave Cooking (100% Vegetarian Recipes),Jyoti Nikunj Parekh,7,"Cookbooks, Food & Wine"
084874294X,084874294X.jpg,http://ecx.images-amazon.com/images/I/61H6rw6FYnL.jpg,Southern Living Southern Made Fresh: Vibrant Dishes Rooted in Homegrown Flavor,Tasia Malakasis,7,"Cookbooks, Food & Wine"
762447672,0762447672.jpg,http://ecx.images-amazon.com/images/I/51xytpkVyZL.jpg,Cookies & Cream: Hundreds of Ways to Make the Perfect Ice Cream Sandwich,Tessa Arias,7,"Cookbooks, Food & Wine"
1589804988,1589804988.jpg,http://ecx.images-amazon.com/images/I/515Rkjty19L.jpg,Passover Lite Kosher Cookbook,Gail Ashkanazi-Hankin,7,"Cookbooks, Food & Wine"
